5.973086333916286073e+00,-4.501566858213093880e+00
-1.723328977596020328e+00,-9.588680437931653699e+00
-9.952609695549239355e-01,-1.051991673889757095e+01
3.132200085095055542e+00,3.015276124246490497e+00
-2.676953137384029180e+00,-3.791636932277047567e+00
-8.188671047073092790e-01,-9.169417977213466742e+00
7.013690402589423556e+00,2.513639739041520826e+00
1.497093093197906732e+00,-1.867221580310240103e+00
-7.234556591481822174e-01,-7.935302377339696456e+00
5.730227149632828088e+00,5.832910107789460952e+00
5.825561692126952629e+00,-5.611391201583765032e+00
-1.922008871379643935e+00,3.894110693382152100e+00
8.428853279891843187e+00,3.221073598785589187e+00
-2.812964896253249414e-01,-2.502077247404705496e+00
-8.830975954966437946e-01,3.226505261456614537e+00
-3.748219592893744512e+00,-9.423394166359226887e+00
-3.188967406146411498e+00,-7.575470599027124052e+00
2.650587188851290410e+00,-5.277649038688617011e+00
6.787660000384247994e+00,1.800076915886795526e+00
-3.200132086527299524e+00,-9.586165468812756885e+00
8.378274738231658247e+00,-3.976416486038115927e+00
7.356627038989272727e+00,4.477273452494139327e+00
4.086698730036215643e-01,-2.649566064217863115e+00
-9.427851265800558656e-01,-3.032523502024470297e+00
6.257023209908433081e+00,-4.861092503670917608e+00
-2.726139275430661257e+00,-1.214533449257647746e+01
1.558806432407353171e+00,2.005394119973957334e+00
7.259864263071738044e-01,-1.863648578634706787e-01
-9.050087988691947194e-01,-7.476288415982568658e+00
-1.624069842045285927e-01,-7.338438545459457174e+00
5.247950076339628289e+00,-2.966975173434600599e+00
5.245164442043646069e-01,-1.477217088251418176e+00
-4.233642786019299109e+00,-7.914014339210026172e+00
4.103109642452799299e+00,2.436456465234233981e+00
5.263427281132880609e+00,3.236284555528746942e+00
6.687652452738728215e+00,-6.203636727453000432e+00
1.542552576817671772e-01,2.273254887270609537e+00
8.542000047895612624e-01,-1.056726086558106203e+01
1.866629272322866129e+00,1.258490243444261525e+00
7.420141703601396799e+00,-3.767506966225711462e+00
4.597113815601597153e+00,-3.660730023551737933e+00
7.243139394898789440e+00,-5.124088759571419516e+00
1.824639715215925051e+00,-2.320861241935371133e+00
4.292134012909204266e+00,-8.153181315240091820e+00
-3.818895329284366369e-02,-6.847117982533086789e+00
6.490885202857835878e+00,3.695424833931933772e+00
-5.081014054060015717e-01,-9.209845420171630437e+00
-1.319427992784987236e-01,-8.227370378309082355e+00
6.736451604281736394e+00,-3.840032730240317882e+00
7.100649111289475179e+00,4.398015058905441421e+00
5.431094712082130016e+00,-4.755615031082550459e+00
6.019049067523235763e+00,2.838600596165670176e+00
-9.614684014592835837e-01,-8.465933108111787675e+00
-1.619480034775961474e+00,-5.723593617375899001e+00
1.961633708006092380e+00,1.729933388087661950e+00
3.561363741272046468e+00,1.831172858294414896e+00
4.346098187039591387e+00,-2.832265432510499004e+00
2.140426076277478273e+00,1.501846741339192270e-01
4.744179210037475336e+00,4.047481135453493195e+00
-1.795496581019822013e+00,-6.856455416915665957e+00
9.687670056701280785e-01,-1.167045366310249577e+00
-5.039699481150972105e-01,-2.017788738079223876e+00
2.844968902616564321e+00,2.721942967240221112e+00
-8.606294065086731448e-01,-4.338062336598556001e+00
1.221509249983579126e+00,1.788807017999432425e+00
4.959064667113289859e-01,5.215079077540079489e+00
-1.059993240234500034e+00,-3.358620245679416527e+00
5.279717793724203467e+00,1.179368329697990880e+00
-3.306823772540283812e-01,-5.754173829920925520e+00
-1.977095915238578971e+00,-4.116782132849730047e+00
-2.232780139651189710e+00,1.990605676253604628e+00
6.386534448468620617e+00,4.331784523283040755e+00
1.083005821731287455e+00,1.744302621353345462e+00
1.186266661679598933e+00,1.161300581013561040e+00
4.534993581536935103e+00,5.674725027164528868e+00
1.127061586308262164e+01,-3.681575441001756488e+00
-3.313271849460488028e+00,-3.960126453495322441e+00
-2.547356240526021942e+00,-8.103169606677724346e+00
-1.331192435824682274e+00,-5.867326621163830858e+00
-9.712339258599603786e-01,-6.223162592209940058e+00
-5.009004964281230876e+00,-4.113118476351091957e+00
7.385529282437319765e+00,4.085028391495191258e+00
9.181585330280392920e-01,1.202982981051231137e+00
8.780449280589152083e-01,9.037975667926163581e-01
-3.985514644556515940e+00,-8.558003724685239177e+00
6.093229893009252329e+00,3.557239752535474420e+00
-3.077176577183464268e+00,-4.188674972868080992e+00
6.103459627920938324e+00,-4.314915571462306865e+00
5.109413169118258047e+00,-3.883399573448600872e+00
7.675659167208953804e+00,3.255863364828368578e+00
2.907478726928567347e+00,1.948014443595816880e+00
6.374336372374675985e-01,2.346041003746266895e+00
5.027975132146334403e+00,2.239193569313091103e+00
-4.017657060874338937e-01,3.182898369684516560e+00
5.042587064331175428e-01,4.861807836292024732e+00
7.057244661296673272e+00,1.572767743672312424e+00
8.201660165546040826e-01,4.787707854621899628e+00
7.169617819114040280e+00,-1.502665889052208215e+00
-5.209877624686354292e-01,2.680709661854514092e+00
3.914101579463184599e+00,-1.182812699307472570e+00
6.468307325652090434e+00,-5.458550390898325055e+00
-2.489657208567415125e-01,9.086960707045883545e-01
8.709233944912118108e-01,2.952883471916927682e+00
8.759908694801680440e+00,-1.422936369540050094e+00
5.875170466281228521e+00,5.483457475409961646e+00
-2.555067099874600789e+00,-3.354860242330879316e+00
-4.125173521192765591e+00,-9.778242162147792627e+00
4.940647986973027095e+00,-6.229421474323530106e+00
3.343454367763910806e+00,-3.524291882443572277e+00
-1.243266394521031160e+00,3.132969193005052055e+00
3.229752739669490946e+00,-5.738713105217590815e+00
4.582896339951781250e+00,-4.552126060110103012e+00
